wm_food_spu_id	wm_food_spu_name	price	category	ingredients	taste	stand_food_id	stand_food_name
10261	c31718-021794-fa1551-302738-141126-6f1612	39.0	[40]	[38, 44, 20, 90]	[13]	66	c31718-021794-fa1551-302738-141126-6f1612
10262	572883-c9614-251713-41810-47115-4c41-e31999-8a2234-551635-513720-e31999-683285-ce4073-89156-f03944-e53828-141840	0.0	[65]	NULL	NULL	NULL	NULL
10263	341620-a13945-922125-b2193-412213-923691-a13945-bd319-e41314-121306-753219-1a564-2c1019-a13945-272349	48.5	[0]	NULL	NULL	NULL	NULL
10264	a43031-f63581-8b2706-611678-c31718	18.0	[155]	NULL	NULL	NULL	NULL
10265	60442-ed1709-082380-64368-ea2006-ea2006-dd2480-d92985-d92985-2522	26.0	[127, 128]	[222]	[4]	537	60442-ed1709-082380-64368
10266	103120-5e278-832850-4c41-d92985-032517-422539-422539-aa3982-0a2002-c92945-b2193-fc3373-1c3103-16978-7372	0.88	[5]	NULL	NULL	NULL	NULL
10267	341620-a13945-922125-b2193-412213-923691-a13945-bd319-e41314-121306-753219-1a564-2c1019-a13945-272349	48.5	[0]	NULL	NULL	NULL	NULL
10268	c53116-d32365-633554-a0318-121306-84752-572883-101946-ae786-272349	2.5	[15, 16, 39]	NULL	NULL	NULL	NULL
10269	323291-233398-d82877-831064-361622	22.66	[64]	NULL	[8]	2956	323291-233398-d82877-831064-361622
10270	6b3322-6e2940-f54062-9e2185	15.0	[179]	[266, 95]	[4]	404	6b3322-6e2940-f54062-9e2185
10271	002989-042150-1d1024-cc34-b82604-f63938-d71618-bd319-e41314	21.0	[0]	NULL	NULL	NULL	NULL
10272	021794-e33426-fc3373-f91501-16978-43819-b43550	48.8	[0]	NULL	NULL	NULL	NULL
10273	121306-7b3242-d0768-262624-bd319-e41314-272349-322524-323291-8a2234-64368-fc3373-f91501-8a2234-7f4028-df2800-141126-6f1612	46.0	[0]	[121]	NULL	NULL	NULL
10274	c53116-f82023-c22859-d71618	14.5	[21]	[69]	[13]	2126	c53116-f82023-c22859-d71618
10275	c52625-541643-342036-971769-2c1019-121306-4a2318-272349	43.0	[11, 12, 13]	NULL	NULL	NULL	NULL
10276	a22084-141126-6d3428-d72043-c2733-c02692-11995-ee867	18.0	[73]	NULL	NULL	2957	a22084-141126-6d3428-d72043-c2733-c02692-11995
10277	5a2225-e01010-c63627-b2193-bd319-e41314	158.0	[0]	NULL	NULL	NULL	NULL
10278	NULL	6.0	NULL	NULL	NULL	NULL	NULL
10279	c94046-623009-c23605-df2800-bd319-e41314-b43550-121306-3d2304-4a2318-ca3937-d92015-272349	41.8	[0]	NULL	NULL	NULL	NULL
10280	f54062-9e2185-d71618-c31718	6.0	[179]	[51, 63, 266, 95]	[4]	1034	f54062-9e2185-d71618-c31718
10281	de2424-fc3373-2043-141126-e33426-16978-7372	3.5	[45]	[77, 2, 45, 3, 5]	NULL	2958	a22084-de2424-fc3373-2043-141126-e33426
10282	7f4028-df2800-141126-6f1612	12.0	[6]	[1, 2, 22, 111, 121]	[1]	103	7f4028-df2800-141126-6f1612
10283	c22442-d72077-831995-12963-12963-11995-ef1573-11995-262624-1b1099	19.0	[73]	[53]	NULL	95	c22442-d72077-11995-262624
10284	342036-971769-2c1019-bd319-e41314	19.8	[0]	NULL	NULL	NULL	NULL
10285	87965-e01010-652016-43887	34.8	[64]	NULL	NULL	NULL	NULL
10286	2c3454-4c2815	28.0	[58]	NULL	NULL	NULL	NULL
10287	NULL	35.0	NULL	NULL	NULL	NULL	NULL
10288	cf2346-022908-d6218-c63006-43819-0e3393	258.0	[168]	[149, 114, 133, 99, 48, 240]	NULL	NULL	NULL
10289	NULL	35.0	NULL	NULL	NULL	NULL	NULL
10290	8a2234-43819-492461-611678-b82604-121306-363247-042150-272349	4.0	[164]	[97, 119]	[3]	782	8a2234-43819-492461-611678-b82604
10291	66812-323291-fc3373-3a316	42.0	[11, 12, 13]	[12, 17, 2, 3, 4, 18, 19, 5, 6, 7, 13, 20]	[2]	7	66812-323291-fc3373-3a316
10292	d82616-6a841-b2193-fc3373	62.0	[8, 9]	[14, 2, 5, 6, 15, 132, 20, 16]	[9]	1812	d82616-6a841-b2193-fc3373
10293	f51944-29900-1f549-121306-231660-272349	12.0	[61]	[113, 139]	NULL	125	f51944-29900-1f549
10294	341620-233398-042150-253349-94364	22.8	[50, 51, 52]	[215, 136, 183, 311, 429, 31, 107, 26]	[0]	2959	341620-233398-042150-253349-94364
10295	c31718-021794-5a537-b1749	36.0	[40]	[401, 19, 80, 527, 309]	NULL	2960	c31718-021794-5a537-b1749
10296	a22084-de2424-7e1325-48690-141126-6f1612	29.9	[11, 12, 13]	[2, 18, 213, 5, 89, 50]	[1]	1422	a22084-de2424-141126-6f1612
10297	5f730-f51944-981676-7c2882	78.0	[11, 12, 13]	[2, 5, 6, 86, 16, 176]	NULL	2471	5f730-f51944-981676-7c2882
10298	89610-4a2318-c23605-2c1019-df2800-b43550	23.0	[10]	NULL	[3]	2961	89610-4a2318-2c1019-df2800-c23605-b43550
10299	64662-66812-c22859	19.0	[5]	[18, 96]	NULL	NULL	NULL
10300	3c2588-f71679-7a410-141126-3a316	38.0	[11, 12, 13]	[106]	[13]	90	7a410-141126-3a316
10301	92711-5d2360-a23694-4a2318	22.0	[6]	[407, 42, 52, 95, 279]	NULL	78	a23694-4a2318
10302	323291-0b1820-191362	7.5	[38]	[63, 58, 52, 95, 36, 139, 307]	NULL	43	323291-0b1820-191362
10303	f42916-d92015-083121-a43031	8.0	[6]	[107]	NULL	1509	8a2234-083121-a43031
10304	66812-323291-623009-1c925-ef1573-b43550	18.0	[10]	[12, 77, 82]	[2]	521	66812-323291-623009-1c925-b43550
10305	b2193-fc3373-002487-323291-021794-553768	24.0	[133]	[32]	NULL	2962	b2193-fc3373-002487-323291-021794-553768
10306	64368-323291-cf2679-812352	10.0	[11, 12, 13]	[42, 49]	NULL	2963	323291-64368-cf2679-812352
10307	a81828-2e1710-c23605-08613-212384	56.0	[11, 12, 13]	NULL	NULL	2964	c23605-212384
10308	7f4028-df2800-141126-6f1612	18.0	[6]	[1, 2, 22, 111, 121]	[1]	103	7f4028-df2800-141126-6f1612
10309	233398-1c925-2c1019-f42330-f91501-2d109-322524-2c1019-df2800-69229-bc2296-b43550-bd319-e41314-f91501-f51944-e93918	25.0	[0]	NULL	NULL	NULL	NULL
10310	082380-233398-042150-2043-141126-6d3428	22.8	[113]	[136]	[9]	2965	082380-233398-042150-2043-141126-6d3428
10311	5a537-8c2935-f63389-021794-66812	58.8	[11, 12, 13]	NULL	[9]	2966	f63389-021794-66812
10312	a93922-483515-66812-2043-141126-5d3634	5.5	[11, 12, 13]	[45, 18, 304]	[3]	2967	a93922-483515-66812-2043-141126-5d3634
10313	16978-d92985-1e1978-d6595-f8988-653615-6f3202-9b2195-743496-69229-bc2296-a92470-192264-f23619-df2800-121725	288.0	[236]	[51, 152]	NULL	NULL	NULL
10314	8a2234-f81893-193506	4.0	[54]	NULL	NULL	46	f81893-193506
10315	6e2940-d71618	3.0	[93]	[2]	[3]	122	6e2940-d71618
10316	6d2875-2c1019-81588	9.0	[89]	[205, 24]	NULL	2595	6d2875-2c1019-81588
10317	43819-b43550	3.0	[25]	[27]	[3]	16	43819-b43550
10318	402923-0c3415-cf2679	20.0	[271]	[102]	NULL	NULL	NULL
10319	f81893-193506	6.0	[54]	[122]	NULL	46	f81893-193506
10320	d8569-893751-62462-743496-251491-b51860-ed1709-4c2815	13.8	[91]	[422, 308, 48]	[3]	2012	251491-b51860-ed1709-4c2815
10321	492461-c2207-8b3036-a23694-43819-6d3428	19.0	[50, 51, 52]	NULL	[3]	1829	a23694-43819-6d3428
10322	341620-4a2318-66812-a0318	20.0	[8, 9]	[2, 5, 6, 82, 15, 31, 337]	[6]	2968	341620-4a2318-66812-a0318
10323	792305-35715-6f796-6f796-fa562	32.0	[15, 16, 17]	[448]	NULL	NULL	NULL
10324	a92470-a22084-262624-032517	8.8	[115]	[105]	NULL	638	a92470-a22084-262624
10325	c53116-2c1019-79400	6.0	[15, 16, 17]	[331, 6]	NULL	NULL	NULL
10326	52727-c93763-34243-7e1075-b2193-fc3373	52.0	[8, 9]	NULL	[1]	2969	34243-7e1075-b2193-fc3373
10327	f81893-193506	7.0	[54]	[122]	NULL	46	f81893-193506
10328	e61012-141582-af3837-fc3373	4.5	[23]	[75]	NULL	NULL	NULL
10329	8a2234-863895-6d2875-6a841-dd3028-de2424	34.0	NULL	NULL	NULL	NULL	NULL
10330	f63389-021794-fc3373-ef1573-b43550	21.0	[10]	[38, 254, 2, 6, 157, 13, 20]	NULL	2273	f63389-021794-fc3373-b43550
10331	121306-69229-bc2296-272349-16978-0c1478-6d2875-fc3373-623009-1c925-69229-bc2296-f91501-f81893-193506	45.0	[0]	[12]	NULL	NULL	NULL
10332	853235-451278-212715-1f2100-262624	19.8	[59]	[87]	NULL	NULL	NULL
10333	ca1078-f81893-193506	5.0	[54]	NULL	NULL	46	f81893-193506
10334	69229-af2496-363247-042150-30514-de2424-2c1019-81588-243077-cb1524-ca2010	16.0	[32, 33]	[24]	[7]	19	363247-042150-30514-de2424-2c1019-81588-243077-cb1524-ca2010
10335	3a1157-d6384-5a3493-d62216	8.0	[126]	[17, 2, 146, 86, 89]	[1]	842	5a3493-d62216
10336	NULL	8.0	NULL	NULL	NULL	NULL	NULL
10337	ff2965-e93918	8.0	[61]	NULL	NULL	1426	ff2965-e93918
10338	50882-db505-2c1019-f42330	28.0	[11, 12, 13]	NULL	NULL	NULL	NULL
10339	a33280-291209-243077-cb1524-ca2010	13.0	[32, 33]	NULL	[7]	2970	a33280-291209-243077-cb1524-ca2010
10340	083121-c02692-c23605-b43550	28.0	[70, 71]	[44, 2, 176, 70]	[1]	2971	083121-c02692-c23605-b43550
10341	0a3249-7c2882-f71647-43819	32.0	[11, 12, 13]	[113, 2, 172, 18, 16, 173]	NULL	669	0a3249-7c2882-f71647-43819
10342	fa3821-322524-504036-9e3129	3.0	[15, 16, 31]	NULL	NULL	NULL	NULL
10343	a93922-483515-66812-2043-141126-5d3634	5.5	[11, 12, 13]	[45, 18, 304]	[3]	2967	a93922-483515-66812-2043-141126-5d3634
10344	a11519-6d3428-8a2234-dc2601-e33426	30.0	[45]	[17, 1, 581, 2, 3, 6, 10, 362]	NULL	670	a11519-6d3428-8a2234-dc2601-e33426
10345	1d1024-cc34-b82604	8.0	[164]	[113, 275, 42, 147, 27, 231]	[4]	329	1d1024-cc34-b82604
10346	121306-db505-eb3483-84752-e01010-272349-cf2346-022908-fc3373-552471-da793-d72063-bd319-e41314	57.0	[0]	NULL	NULL	NULL	NULL
10347	f81893-713861-f81893-193506-121306-ca1078-582418-272349	7.0	[54]	[122]	NULL	287	f81893-713861-f81893-193506
10348	233398-6f3045-4a2318-a33280-fc3373-66812-323291-fc3373-3a316-69229-bc2296-b43550-121306-5a1952-272349	32.0	[10]	[343]	[2]	1526	233398-6f3045-4a2318-a33280-fc3373-66812-323291-fc3373-3a316-69229-bc2296-b43550
10349	893740-2d3725-fc3373	30.0	[11, 12, 13]	[2, 18, 5, 6, 16]	[1]	258	893740-2d3725-fc3373
10350	69229-af2496-363247-042150-30514-de2424-2c1019-81588-243077-cb1524-ca2010-3d2304-831995-771208-d71618	27.0	[0]	[24]	NULL	NULL	NULL
10351	013607-251116-b12072-d72063-e33426	12.0	[55, 56]	[44, 2, 13, 34, 48]	[3]	48	d72063-e33426
10352	202317-0f2811-da270-1b2154-d72063-e33426	14.9	[55, 56]	[63, 80]	[32]	1938	202317-0f2811-da270-1b2154-d72063-e33426
10353	4a2318-fc3373-5c1479-c3470-d72063-121306-16978-772477-172472-9d1564-b01032-f91501-d72063-272349	50.0	[247, 248]	NULL	NULL	NULL	NULL
10354	402923-a22084-102320-2c1019-df2800-8b3036-7f4028	20.0	[36]	[10, 16]	[7]	2972	402923-a22084-102320-2c1019-df2800-7f4028
10355	2d2087-87965-ea2006-a92470-1b955-cf1867-4b644-d42982-e0770-ea2006-9d1564-d92985-d92985-652546-99196-653654-dc2613	3.8	[61]	[113, 166]	NULL	171	a92470-1b955-cf1867-4b644
10356	e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
10357	341620-a13945-e92321-d72063-66812-66812-121306-021794-272349	56.0	[76, 77]	[431]	NULL	2973	341620-a13945-e92321-d72063-66812-66812
10358	bf1273-c43900-412242-2c1019-df2800-e33426-1c925-642862-7372	13.0	[45]	[146, 18]	[1]	2974	bf1273-c43900-412242-2c1019-df2800-e33426-1c925
10359	10166-0a2002-6e2940-e1869	4.0	[18]	NULL	NULL	NULL	NULL
10360	7f4028-df2800-141126-6f1612-253762-253762-253762	25.0	[6]	[111, 121]	[1]	103	7f4028-df2800-141126-6f1612
10361	66812-1c3103-ea2006-ea2006-ea2006-ea2006-ea2006-9d1564-641271	14.9	[15, 16, 66]	[402]	NULL	NULL	NULL
10362	66151-d7227-de2424-4a3834-b43550-121306-a22084-771208-f91501-ac2536-311279-f51944-713402-b31568-402923-0c3415-cf2679-272349	32.0	[0]	[319, 102, 293]	NULL	NULL	NULL
10363	f91501-b0540-a7398-044020-042150-c53116-f82023	3.0	[18]	NULL	NULL	NULL	NULL
10364	4e3562-68334-1e4086-253623-6b3322-b2193-fc3373-6d3428-121306-802635-6d3428-272349	37.0	NULL	NULL	NULL	NULL	NULL
10365	f81893-f81893-28807-442854	13.0	[32, 33]	[372, 48, 61]	[11]	661	28807-442854
10366	a13279-1c925-82450-a93922-6e3288-b03873-c02692-141126-7f4028	20.0	[48]	[215, 26]	NULL	2975	141126-7f4028-a93922-6e3288-b03873
10367	141126-6f1612-87314	6.0	[27, 28]	[33]	NULL	17	141126-6f1612-87314
10368	c53116-2c1019-831064-361622-121306-641271-272349	6.0	[15, 16, 17]	NULL	NULL	NULL	NULL
10369	66812-11949-442854-893131-dc3924-193506-111881-e41314	25.0	[0]	[626]	NULL	NULL	NULL
10370	363247-042150-ac2536-ce4005-121306-102277-5a1952-62462-743496-552471-272349-1b1099	12.5	[78]	[154]	[3]	NULL	NULL
10371	6e2940-e1869	3.0	[142]	[2]	[3]	248	6e2940-e1869
10372	5a537-c22442-152857-8b3464	12.0	[6]	NULL	NULL	NULL	NULL
10373	6b3322-423697-2c1019-121306-231660-772477-272349-c71996-a93922-6e3288-b03873-c71996-43819-b43550	42.88	[0]	[215]	NULL	NULL	NULL
10374	NULL	34.8	NULL	NULL	NULL	NULL	NULL
10375	253499-7c2882-121306-87965-772477-e41314-dc2884-fb748-7e1484-a53996-772477-3d2304-e0770-272349	3.0	[150, 151]	NULL	NULL	NULL	NULL
10376	a81828-2e1710-341620-a13945-f7980-1c925-d72063-121306-101946-233398-272349	25.0	[76, 77]	[18]	[6]	2976	341620-a13945-f7980-1c925-d72063
10377	042150-dd3232-a13945	8.0	[182]	[627, 107]	[1]	2874	042150-dd3232-a13945
10378	002989-ff2187-341620-4a2318-66812-69229-e01010-772477-bd319-e41314	79.9	[69]	[31]	NULL	NULL	NULL
10379	fc3373-3a316-c23605-6d3428-7f4028	39.0	[50, 51, 52]	[2, 7, 13]	[1]	2977	6d3428-7f4028-c23605-fc3373
10380	7f4028-df2800-d52381-fc3373-b82604-771208-e1869-bd319-e41314-152853-1b1099	29.0	[0]	[245, 121]	NULL	NULL	NULL
10381	a51005-4a2318	6.0	[1]	[0]	[0]	0	a51005-4a2318
10382	a32573-6f796-fc3373	20.8	[64]	[2, 5, 6, 34, 70]	NULL	2553	a32573-6f796-fc3373
10383	102277-083121-f81036-c34009-341620-11995-121306-dc2884-572883-8a2234-ac854-101946-ae786-272349	20.0	[64]	[249]	[4]	2978	c34009-341620-11995
10384	f73980-5a2590-6f3045-4a2318	16.0	NULL	NULL	NULL	NULL	NULL
10385	e01010-e43593-af3196-92636-92636-8a2234-43819-b82604	12.8	NULL	NULL	NULL	146	8a2234-43819-b82604
10386	cb1524-971769-a22084-871834	28.0	NULL	NULL	NULL	NULL	NULL
10387	c53116-2c1019-81588-fc3373-441379	35.0	[4]	NULL	NULL	2362	c53116-2c1019-81588-fc3373
10388	a92470-5a1952-3c1399-121306-231660-272349-1b1099	18.0	[111]	NULL	NULL	1814	a92470-5a1952-3c1399
10389	bb2878-3c1399-5d709-233398-552471-121306-c34009-2c1019-151661-e14039-272349	5.0	[109, 110]	NULL	[26]	2979	bb2878-3c1399-5d709-233398
10390	a93922-af3673-6b2824-bd1606	15.0	[62]	NULL	NULL	374	a93922-af3673-6b2824-bd1606
10391	743496-743496-f51944-262624-653654-231660-971769	15.0	[59]	NULL	NULL	2700	9b2195-743496-f51944-262624-971769
10392	c93835-541643-cf2679-c22859-121306-84752-572883-101946-ae786-272349	1.5	[125]	NULL	NULL	NULL	NULL
10393	552471-fc3373-f91501-a43031-66812-69229-bc2296-bd319-e41314	69.0	[0]	[395, 72]	NULL	NULL	NULL
10394	c53116-64662-66812	9.0	[15, 16, 112]	[96, 34]	NULL	NULL	NULL
10395	c23605-c53116-b2193-fc3373	58.8	[11, 12, 13]	[44, 2, 22, 34]	[12]	2980	c23605-c53116-b2193-fc3373
10396	1a1215-4a2318-2c1019-df2800-a13945	8.0	[141]	[1, 181, 2]	[1]	2851	1a1215-4a2318-df2800-a13945
10397	fa2505-0e880-4a3834-633554-121306-a53996-7372-582418-272349	12.0	[89]	[191]	NULL	976	4a3834-633554
10398	a53996-772477-271567-db505-2c1019-43819-cf2679-8a2234-1b1099	26.0	[64]	NULL	NULL	861	2c1019-43819-cf2679
10399	231660-5b1686-052022-3c688-66812-343137-c43900-bd3656-251116-121306-e61012-042150-c22859-072336-85847-eb74-272349	78.0	[42]	[667, 71]	NULL	NULL	NULL
10400	48690-84752-d686-441442-e41314-8b776	0.0	[65]	NULL	NULL	NULL	NULL
10401	002989-863895-6e2940-a11755-42574-d72063	23.0	[206]	NULL	[8]	2981	6e2940-a11755-42574-d72063
10402	0a2002-341620-4a2318-e62205-59550-d92985-2522	1.0	[18]	NULL	NULL	NULL	NULL
10403	b92083-41810-a93677-831995-361622-1c3103-121306-a53996-7372-272349	3.98	[5]	NULL	NULL	NULL	NULL
10404	6e2940-e1869-df2800-e33426-d63854-243077-c22859-bd319-e41314	14.0	NULL	NULL	NULL	NULL	NULL
10405	8b2706-342036-c02692	32.0	[11, 12, 13]	[12, 2, 45, 5, 13]	[1]	518	8b2706-342036-c02692
10406	c31718-021794-b2193-c22821	58.0	[40]	[14, 44, 2, 196, 6, 15]	[8]	2982	c31718-021794-b2193-c22821
10407	e53048-fe1605-fc3373-a51427-a51427	7.5	[20]	NULL	NULL	NULL	NULL
10408	6b3322-423697-2c1019-231660-772477-f91501-141126-7f4028-f91501-c52625-541643-e21548-322524-552471-f91501-a51005-d71618	41.9	[0]	[13, 26]	NULL	NULL	NULL
10409	a33280-922125-f82023-121306-0a2002-43819-54938-cd3847-272349	6.98	[18]	NULL	NULL	NULL	NULL
10410	363247-042150-141126-c4699-f91501-87965-df2800-55455-831995-6e4044-d71618-f91501-6d2875-df2800	23.8	[0]	[135]	NULL	NULL	NULL
10411	6d2875-b2193-fc3373-c62143-743115-a4589-a23694-b43550	48.0	[178]	[202, 273, 18, 436, 50]	[3]	2983	6d2875-b2193-fc3373-a23694-b43550
10412	NULL	138.0	NULL	NULL	NULL	NULL	NULL
10413	c13716-c53116-323291-b03873	3.0	[15, 16, 31]	[50]	NULL	NULL	NULL
10414	981676-1c3103	2.99	[2]	NULL	NULL	NULL	NULL
10415	121306-e314-ec2941-033494-3a1157-943539-272349-dd3028-81588-e33426-b43550-bd319-e41314-121306-d42982-e0770-9b2653-971769	35.0	[0]	[126]	NULL	NULL	NULL
10416	121306-a21596-dc3924-bd319-e41314-272349-fa2505-0e880-6e2940-a11755-d72063-f91501-8b3036-4a2318-bc2296-5f1609-f91501-f81893-193506	51.0	[0]	NULL	NULL	NULL	NULL
10417	083121-a43031-3f3154-121306-ed3568-3d2304-6e2940-a11755-d72063-272349	3.0	[18]	[107]	NULL	1326	083121-a43031-3f3154
10418	a22084-de2424-fc3373-cc481-dc1756-df2800	28.8	[11, 12, 13]	[38, 311, 205, 113, 2, 6, 7]	[7]	2984	cc481-dc1756-df2800-a22084-de2424-fc3373
10419	6b3322-a93922-64368-0a3249-d72063-e33426	9.0	[55, 56]	[63]	[4]	48	d72063-e33426
10420	8a2234-6b3322-66812-de2424-141126-6f1612-8a2234-772477	28.0	[11, 12, 13]	[668, 2, 276, 20, 277]	[1]	2985	141126-6f1612-de2424-6b3322-66812
10421	c94046-623009-66812-43819-54938-84752-e01010-e41314	51.0	[0]	NULL	NULL	NULL	NULL
10422	ff2965-451278-f34-f51944-262624-814098-d92985-d92985-603585-603585	22.0	[59]	[39]	NULL	2986	ff2965-451278-f34-f51944-262624
10423	f8988-653615-6f3202-042150-f54062-9e2185	5.0	[179]	[51, 95, 240]	[22]	2987	f8988-653615-6f3202-042150-f54062-9e2185
10424	c52625-541643-8b3036-7f4028	17.8	[36]	[2, 16]	NULL	22	8b3036-7f4028
10425	853235-323291-11995-262624-653654-231660-971769	13.0	[73]	[53]	NULL	250	11995-262624
10426	341620-a13945-8a2234-922125-d13754	59.0	[8, 9]	[215]	[0]	2988	341620-a13945-922125-d13754
10427	a31251-c53116-b2193-41810-87314-92636-2c3454-c63006	60.0	[114]	[210]	NULL	NULL	NULL
10428	2043-8b3464-aa797-fc3373-f63938-24424-fe3258-2c1019-291209-fe3258-60442-43819-b82604	23.5	[0]	[147]	NULL	NULL	NULL
10429	c53116-4b2403-d72063-f91501-323291-f82023	15.5	[74]	[69]	NULL	2680	323291-f82023-c53116-4b2403-d72063
10430	342036-c02692-c23605-352746-ce1905-231660-772477	20.0	[11, 12, 13]	NULL	[1]	2989	342036-c02692-c23605-352746-ce1905
10431	5d3182-ea2006-131055-ea2006-121306-5c1030-082380-5c1030-233398-272349-121306-f42916-a13945-272349-121306-38958-552471-e0770-272349-121306-87965-772477-e41314-272349	1.98	[129]	NULL	[39]	NULL	NULL
10432	b2193-731761-d72063	22.0	[76, 77]	NULL	[1]	1079	b2193-731761-d72063
10433	5a1952-ba1192-8d1483-ff3524-421264-fc3373-0a3249-013607-251116-16978-a53996-d6595	88.0	[42]	[151, 61]	NULL	2990	ff3524-421264-fc3373-0a3249-bd3656-251116
10434	fc647-551641-d0235-c7871	16.0	[234]	[669, 52, 5, 39, 440]	NULL	914	fc647-551641-d0235-c7871
10435	002989-c21717-4a2318	15.0	[6]	[1, 44, 2, 22, 13, 16, 415]	NULL	2991	002989-c21717-4a2318
10436	b0540-a7398-c52625-541643-e52645-0b297-2c1019-121306-c71996-281930-c21871-da270-272349	45.99	[14]	NULL	[15]	2992	0b297-2c1019
10437	552471-db505-2c1019-f42330	38.0	[11, 12, 13]	[88, 2, 25, 18, 5, 6, 16]	[20]	2223	552471-db505-2c1019-f42330
10438	1e1440-4a3834-df2800	3.0	[1]	[2]	[17]	257	1e1440-4a3834-df2800
10439	cf1867-4a2318-2c1019-fc3373-b82604-bd319-e41314-1b1099	23.0	[0]	[278]	NULL	NULL	NULL
10440	c53116-2c1019-7f4028	3.5	[15, 16, 17]	[374, 89]	NULL	NULL	NULL
10441	2043-141126-6d3428	13.8	[2]	NULL	NULL	NULL	NULL
10442	a22084-de1296-a866-162385-262624-141126-c4699	6.0	[37]	[165]	NULL	2993	a22084-de1296-a866-162385-141126-c4699
10443	2043-141126-b2193-fc3373-b43550-f91501-6e4044-df2800-f91501-3d2304-4a2318	29.0	[10]	[45]	NULL	NULL	NULL
10444	89610-4a2318-152058-1c925-16978-7372	3.0	[132, 133]	NULL	[3]	215	89610-4a2318-152058-1c925
10445	c21717-7f4028-df2800-121725	4.68	[91]	[2, 52, 5, 133, 139, 121]	[4]	2994	c21717-7f4028-df2800-121725
10446	02201-323291-cf2679-812352-7c2882	5.0	[6]	[42]	NULL	NULL	NULL
10447	4d2926-9b2195-1a1215-771208-cf2679-c2733-11995-121306-303211-272349	28.0	[228]	[66, 426]	NULL	NULL	NULL
10448	65804-b03873	3.99	[92]	NULL	NULL	NULL	NULL
10449	bf813-bf1273-042150-6e2940-db505-981676	52.0	[11, 12, 13]	[670]	NULL	2995	6e2940-db505-981676
10450	c22442-d72077-f81893-f81893-b2193-11995-653654-231660-971769	15.0	NULL	NULL	NULL	NULL	NULL
10451	84752-0a2002-87965-772477-9a409-0b1820-3a316-121306-9d1564-7372-272349	5.8	[18]	NULL	NULL	NULL	NULL
10452	342036-971769-2c1019	36.0	[11, 12, 13]	[1, 7]	NULL	NULL	NULL
10453	5d709-233398-4a3834-66486-121306-38860-041286-e33426-582418-272349	16.8	[181]	[186, 328, 15]	[26]	2996	6d2875-4a3834-66486
10454	bd3159-212420-b42747-9f757-b42747-11995-262624	23.0	[73]	[2]	NULL	2997	b42747-9f757-b42747-11995-ef1573-262624
10455	16978-d92985-5b1686-582418-323291-233398-2c1019-a9774-1b1099	60.0	[64]	[8]	[8]	69	323291-233398-2c1019-a9774
10456	a22084-de2424-b2193-fc3373-b43550	32.0	[10]	[44]	[1]	1510	a22084-de2424-b2193-fc3373-ef1573-902437-b43550
10457	0a2002-2043-141126-3a316	3.2	[18]	NULL	NULL	NULL	NULL
10458	111899-c53116-b2193-11949-b43550-87965-e01010-ac854-bd319-e41314	82.0	[0]	NULL	NULL	NULL	NULL
10459	6a1321-181057-233398-6a1321-181057-233398-6a1321-181057-233398	0.0	[65]	NULL	NULL	NULL	NULL
10460	002989-ff2187-341620-4a2318-b2193-fc3373-d72063	39.0	[76, 77]	[401, 22, 6, 7, 82, 15, 31]	[0]	2998	341620-4a2318-b2193-fc3373-d72063
10461	a33280-fc3373-231660-0f2663	8.0	[45]	[2, 3, 7, 89]	[1]	1804	a33280-fc3373-231660-0f2663
10462	da270-3c1399-cf2346-022908-f81893-b03543	10.0	[55, 56]	NULL	NULL	NULL	NULL
10463	a92470-c7871-653654-101136-c7153	8.0	[75]	NULL	NULL	1485	101136-c7153-a92470-c7871
10464	af3837-fc3373-c23605-831995-212384	46.0	[11, 12, 13]	[75]	NULL	2999	461668-212384-c23605-af3837-fc3373
10465	9e2927-c53116-e52645-483515-81588-121306-441442-ed3568-3d2304-db3612-ac854-7b3242-84752-b74042-272349	12.88	[14]	NULL	NULL	3000	c53116-e52645-483515-81588
10466	af2835-aa515-5a537-141126-7f4028	26.0	[11, 12, 13]	[233, 2, 56, 26]	[13]	640	141126-7f4028
10467	c53116-89610-4a2318	10.0	[15, 16, 31]	[2, 34]	NULL	NULL	NULL
10468	4d2926-9b2195-121306-101946-f81893-84752-572883-272349	3.0	[150, 151]	NULL	NULL	NULL	NULL
10469	a22084-141126-121306-101946-f81893-84752-572883-272349	3.0	[150, 151]	NULL	NULL	NULL	NULL
10470	a93922-dd846-db2810-352708-b12072-b12072-bd3656-251116-a32507-121306-ed1709-dc3924-272349-121306-011721-582418-272349	109.0	[42]	[317, 48]	[11]	1542	a93922-dd846-db2810-352708
10471	a51005-322524-c43900-412242	5.0	[1]	[17, 2, 82, 167, 85]	[0]	3001	a51005-322524-c43900-412242
10472	8a2234-6f3045-4a2318-121306-9d1564-d92985-2522-272349	3.98	[94]	NULL	NULL	NULL	NULL
10473	553155	1.0	[18]	NULL	NULL	NULL	NULL
10474	b43301-243077-a22084-141126	28.0	[55, 56]	[63, 266, 240]	[4]	NULL	NULL
10475	b12072-b12072-8a2234-ac854-bd319-e41314	66.0	[0]	NULL	NULL	NULL	NULL
10476	553155	1.0	[136]	NULL	NULL	NULL	NULL
10477	2e1710-1e4086-141126-6f1612	30.0	[11, 12, 13]	[2, 13, 20]	NULL	922	2e1710-1e4086-141126-6f1612
